Firm Name,Category,City,State,Region,Website,Focus/Sector,AUM/Fund Size,Deal Size/Criteria,Priority,Founded,Team Size,Description,Contact Email,Notes
Brentwood Capital Advisors,Investment Banking,Nashville,TN,Nashville,brentwoodcapital.com,"Healthcare services, healthcare IT",N/A,N/A,1,1999,N/A,Premier independent healthcare bank since 1999,,
Hyde Park Capital,Investment Banking,Nashville,TN,Nashville,hydeparkcap.com,"Healthcare, technology, industrials",N/A,N/A,1,N/A,N/A,2024 Growth Equity Deal of Year,,
VelocityHealth Securities,Investment Banking,Nashville,TN,Nashville,velocityhealthsecurities.com,"Biotech, diagnostics, HCIT",N/A,$10M-$200M EV,2,N/A,N/A,FINRA licensed,,
Harpeth Capital,Investment Banking,Nashville,TN,Nashville,harpethcapital.com,"Healthcare, multi-sector",N/A,N/A,2,N/A,N/A,Senior-level attention,,
Cain Brothers (KeyBanc),Investment Banking,Nashville,TN,Nashville,N/A,Corporate/not-for-profit healthcare,N/A,N/A,2,N/A,N/A,"Payers, providers, IT, life sciences",,
Boxwood Partners,Investment Banking,Richmond,VA,Richmond,boxwoodpartners.com,Middle-market M&A,N/A,N/A,1,N/A,N/A,50+ years experience; franchising focus,,
Matrix Capital Markets,Investment Banking,Richmond,VA,Richmond,matrixcmg.com,"Downstream Energy, automotive aftermarket",N/A,N/A,2,N/A,N/A,Regional,,
Transact Capital,Investment Banking,Richmond,VA,Richmond,transactcapital.com,Sell-side M&A,N/A,$10M-$200M EV,2,N/A,N/A,,,
Blue Heron Capital,Private Equity,Richmond,VA,Richmond,blueheroncap.com,"Healthcare, enterprise technology",N/A,Growth equity,2,N/A,N/A,OA Collaborative network,,
Aliri Capital,Private Equity,Richmond,VA,Richmond,aliricapital.com,"Industrial, manufacturing",N/A,Lower middle-market,2,N/A,N/A,,,
BroadSpan Capital,Investment Banking,Miami,FL,South Florida,broadspancapital.com,"LatAm cross-border M&A, restructuring",N/A,N/A,1,N/A,N/A,"Offices in Rio, Sao Paulo, Bogota",,
BTG Pactual,Investment Banking,Miami,FL,South Florida,btgpactual.com,Full-service LatAm IB,N/A,N/A,1,N/A,N/A,Largest LatAm investment bank,,
Cassel Salpeter & Co.,Investment Banking,Miami,FL,South Florida,casselsalpeter.com,"Middle-market M&A, restructuring",N/A,N/A,1,N/A,N/A,100+ years combined experience,,
Antarctica Advisors,Investment Banking,Miami,FL,South Florida,antarcticaadvisors.com,Cross-border M&A,N/A,N/A,2,N/A,N/A,"Americas, Europe, Asia",,
Cross Keys Capital,Investment Banking,Fort Lauderdale,FL,South Florida,crosskeyscapital.com,Healthcare services,N/A,N/A,2,N/A,N/A,Physician practice roll-ups,,
Ladenburg Thalmann,Investment Banking,Miami,FL,South Florida,ladenburg.com,"Investment banking, brokerage",N/A,N/A,2,1876,N/A,Founded 1876; now part of Advisor Group,,
Vaupen Financial Advisors,Investment Banking,Miami,FL,South Florida,vaupenfinancial.com,"Corporate finance, M&A",N/A,Middle-market,2,N/A,N/A,,,
Compass Advisory Partners,Investment Banking,Pittsburgh,PA,Pittsburgh,compassadv.com,"Debt placement, restructuring, M&A",N/A,N/A,2,N/A,N/A,25+ years,,
Schneider Downs Capital,Investment Banking,Pittsburgh,PA,Pittsburgh,schneiderdowns.com/capital,M&A advisory,N/A,N/A,2,N/A,N/A,100+ transactions,,
Stone Pier Capital Advisors,Investment Banking,Pittsburgh,PA,Pittsburgh,stonepiercap.com,Lower middle market M&A,N/A,N/A,2,N/A,N/A,Domestic and international,,
Fairmount Partners,Investment Banking,West Conshohocken,PA,Philadelphia,fairmountpartners.com,"Healthcare, technology, industrial growth",N/A,Middle-market,2,N/A,N/A,,,
Falcon Capital Partners,Investment Banking,Philadelphia,PA,Philadelphia,falconpartners.com,"Healthcare technology, tech-enabled services",N/A,M&A,2,N/A,N/A,,,
Fidelity Investments,Asset Management,Boston,MA,Boston/New England,fidelity.com,Full-service,$4.5T+,N/A,1,N/A,N/A,,,"HBS, MIT Sloan, BC, Northeastern recruiting"
State Street Global Advisors,Asset Management,Boston,MA,Boston/New England,ssga.com,Index/ETF specialist,$4T+,N/A,1,N/A,N/A,,,"HBS, MIT Sloan recruiting"
Wellington Management,Asset Management,Boston,MA,Boston/New England,wellington.com,Independent advisor,$1T+,N/A,1,N/A,N/A,,,"HBS, MIT Sloan recruiting"
MFS Investment Management,Asset Management,Boston,MA,Boston/New England,mfs.com,Active management,$600B+,N/A,1,N/A,N/A,,,"HBS, MIT Sloan recruiting"
Loomis Sayles & Company,Asset Management,Boston,MA,Boston/New England,loomissayles.com,Fixed income specialist,$300B+,N/A,1,N/A,N/A,,,HBS recruiting
Eaton Vance,Asset Management,Boston,MA,Boston/New England,eatonvance.com,Active management,$575B+,N/A,1,N/A,N/A,,,HBS recruiting
Columbia Threadneedle,Asset Management,Boston,MA,Boston/New England,columbiathreadneedle.com,Global asset manager,$600B+,N/A,1,N/A,N/A,,,HBS recruiting
Cambridge Associates,Asset Management,Boston,MA,Boston/New England,cambridgeassociates.com,Institutional consulting,$500B+ advisory,N/A,1,N/A,N/A,,,"HBS, MIT Sloan recruiting"
Putnam Investments,Asset Management,Boston,MA,Boston/New England,putnam.com,Active management,$150B+,N/A,1,N/A,N/A,,,HBS recruiting
Vanguard Group,Asset Management,Malvern,PA,Philadelphia,vanguard.com,"Index funds, ETFs",$9T+,N/A,1,N/A,N/A,,,
CenterSquare Investment Management,Asset Management,Philadelphia,PA,Philadelphia,centersquare.com,Real estate,$13.5B,N/A,2,N/A,N/A,,,
Cooke & Bieler,Asset Management,Philadelphia,PA,Philadelphia,cooke-bieler.com,Value equities,$8B+,N/A,2,N/A,N/A,,,
Invesco,Asset Management,Atlanta,GA,Atlanta,invesco.com,Global asset manager,$1.63T+,N/A,1,N/A,N/A,,,
Brown Advisory,Asset Management,Baltimore,MD,Baltimore,brownadvisory.com,"Multi-asset, ESG",$160B+,N/A,1,N/A,N/A,,,
Brown Capital Management,Asset Management,Baltimore,MD,Baltimore,browncapital.com,Small/Mid-cap growth,$10B+,N/A,2,N/A,N/A,,,
DF Dent & Company,Asset Management,Baltimore,MD,Baltimore,dfdent.com,Quality growth equity,$9.7B,N/A,2,N/A,N/A,,,
1919 Investment Counsel,Asset Management,Baltimore,MD,Baltimore,1919ic.com,"Wealth management, Alternatives",$24B,N/A,2,N/A,N/A,,,
Hartford Funds,Asset Management,Hartford,CT,Hartford,hartfordfunds.com,"Mutual funds, ETFs",$140B+,N/A,1,N/A,N/A,,,
Conning & Company,Asset Management,Hartford,CT,Hartford,conning.com,Insurance asset management,$200B+,N/A,1,N/A,N/A,,,
Bessemer Trust,Family Office,Palm Beach,FL,South Florida,bessemertrust.com,Multi-family office,$120B,N/A,1,N/A,N/A,118+ years,,
Cresset Capital,Family Office,Palm Beach,FL,South Florida,cressetcapital.com,Multi-family office,$38B,N/A,1,N/A,N/A,UHNW families,,
Icahn Enterprises,Family Office,Sunny Isles Beach,FL,South Florida,ielp.com,Single family office,$10B+,N/A,1,N/A,N/A,Carl Icahn; relocated from NYC,,
Castle Island Family Office,Family Office,Palm Beach,FL,South Florida,N/A,Direct investing,$1B+,N/A,2,2020,N/A,"Founded 2020; PE, RE, alternatives",,
Family Office Networks,Family Office,Palm Beach,FL,South Florida,familyofficenetworks.com,Community/platform,Network,N/A,2,N/A,N/A,"10,000+ family office connections",,
WE Family Offices,Family Office,Miami,FL,South Florida,wefamilyoffices.com,Multi-family office,$2.7B,N/A,2,N/A,N/A,,,
Gentrust Wealth Management,Family Office,Miami,FL,South Florida,gentrustwealth.com,Multi-family office,$4.46B,N/A,2,N/A,N/A,,,
Valor Advisors,Family Office,Miami,FL,South Florida,valoradvisors.com,Multi-family office; LatAm UHNW,$3.12B,N/A,2,N/A,N/A,,,
CV Advisors,Family Office,Miami,FL,South Florida,cvadvisors.com,Multi-family office,$1.5B+,N/A,2,N/A,N/A,,,
Omnia Family Wealth,Family Office,Miami,FL,South Florida,omniafamilywealth.com,Multi-family office,$1B+,N/A,2,N/A,N/A,,,
Pathstone,Family Office,Boston,MA,Boston/New England,pathstone.com,Multi-family office,$116B+,N/A,1,N/A,40+,40+ investment team,,
Rockefeller Capital Management,Family Office,Boston,MA,Boston/New England,rockco.com,Multi-family office,N/A,N/A,1,N/A,N/A,UHNW families,,
Kensington Investment Company,Family Office,Boston,MA,Boston/New England,kensingtoninvestment.com,Single family office,N/A,N/A,2,N/A,N/A,Lewis family; ESG focus,,
Monument Bay Capital Partners,Family Office,Boston,MA,Boston/New England,monumentbaycapital.com,Family office PE,N/A,N/A,2,N/A,N/A,Boston + Palm Beach,,
Wilmington Trust,Family Office,Wilmington,DE,Delaware,wilmingtontrust.com,Family office services,$150B+,N/A,1,N/A,N/A,,,
Bessemer Trust (Delaware),Family Office,Wilmington,DE,Delaware,bessemertrust.com,Wealth management,$175B+ (firm-wide),N/A,1,N/A,N/A,,,
Westover Capital Advisors,Family Office,Wilmington,DE,Delaware,westovercapitaladvisors.com,Family office solutions,$1B+,N/A,2,N/A,N/A,,,
DUMAC (Duke),Endowment,Durham,NC,Research Triangle,N/A,Endowment management,$12.3B,N/A,1,N/A,N/A,Investment analysts hiring,,
UNC Management Company,Endowment,Chapel Hill,NC,Research Triangle,uncmc.unc.edu,Endowment management,$13B,N/A,1,N/A,N/A,Investment professionals hiring,,
Penn Office of Investments,Endowment,Philadelphia,PA,Philadelphia,upenn.edu/investments,Endowment management,$24.8B,N/A,1,N/A,N/A,"Analysts, Associates hiring",,
Georgetown Investment Office,Endowment,Washington,DC,DC/Mid-Atlantic,N/A,Endowment management,$4B+,N/A,2,N/A,N/A,Investment staff hiring,,
Johns Hopkins Endowment,Endowment,Baltimore,MD,Baltimore,N/A,Endowment management,$8B+,N/A,2,N/A,N/A,Healthcare investment roles,,
UVA Investment Management,Endowment,Charlottesville,VA,DC/Mid-Atlantic,uvimco.org,Endowment management,$14B+,N/A,1,N/A,N/A,Investment professionals hiring,,
Thoma Bravo,Private Equity,Miami,FL,South Florida,thomabravo.com,Software PE,$130B+,N/A,1,N/A,N/A,Moved center of gravity to Miami,,
RedBird Capital Partners,Private Equity,Miami,FL,South Florida,redbirdcap.com,"Sports, media",$10B,N/A,1,N/A,N/A,Opened Miami office,,
Boyne Capital,Private Equity,Miami,FL,South Florida,boynecapital.com,Lower mid-market,$574M,N/A,2,N/A,N/A,,Hires from Florida MBA programs,
Northlane Capital Partners,Private Equity,Bethesda,MD,DC/Mid-Atlantic,northlanecap.com,"Healthcare, business services",~$1.8B,N/A,2,N/A,N/A,Spun out of American Capital,,
Slate Capital Group,Private Equity,Baltimore,MD,Baltimore,slatecap.com,"Business services, distribution",N/A,Lower middle-market,2,N/A,N/A,,,
Quad-C Management,Private Equity,Charlottesville,VA,DC/Mid-Atlantic,quadcmanagement.com,"Business services, consumer",~$3B,N/A,2,N/A,N/A,,UVA alumni network,
Littlejohn & Co.,Private Equity,Greenwich,CT,Connecticut,littlejohnllc.com,Special situations,$8B,N/A,1,N/A,N/A,,,
Great Point Partners,Private Equity,Greenwich,CT,Connecticut,gpplp.com,Healthcare PE,N/A,N/A,2,N/A,N/A,,,
Alvarez & Marsal Capital,Private Equity,Greenwich,CT,Connecticut,alvarezandmarsal.com,Restructuring PE,$3B+,N/A,1,N/A,N/A,Leverages A&M operational consulting,,
ABRY Partners,Private Equity,Boston,MA,Boston/New England,abry.com,"Media, communications",$5.4B,N/A,1,N/A,N/A,,,
NEA (New Enterprise Associates),Venture Capital,Chevy Chase,MD,DC/Mid-Atlantic,nea.com,"Tech, healthcare",~$20B,N/A,1,N/A,N/A,One of world's largest VC,,
Updata Partners,Private Equity,Washington,DC,DC/Mid-Atlantic,updata.com,"Enterprise software, B2B tech",N/A,Growth,2,N/A,N/A,,,
DataTribe,Venture Capital,Fulton,MD,DC/Mid-Atlantic,datatribe.com,Cyber startup studio,N/A,Seed,2,N/A,N/A,Co-founds with former NSA/gov experts,,
Jumpstart Foundry,Venture Capital,Nashville,TN,Nashville,jumpstartfoundry.com,Health tech accelerator,N/A,Micro-VC,2,N/A,N/A,,,
Nashville Capital Network,Venture Capital,Nashville,TN,Nashville,nashvillecapital.com,Angel fund network,N/A,Early-stage,2,N/A,N/A,,,
Titan Advisors,Hedge Fund,Stamford,CT,Connecticut,titanadvisors.com,"Fund-of-funds, emerging manager seeder",~$4B,N/A,2,N/A,N/A,Identifies and backs new hedge fund talent,,
